Ente;Tipo;Provincia;Positivi;Positivi 1000 abitanti;Abitanti;Data;Codice ISTAT;ASL;Delta
Inverso Pinasca;COM;TO;4;5.7;702;2020/04/29;001122;TO3;0.0
Inverso Pinasca;COM;TO;4;5.7;702;2020/04/30;001122;TO3;0.0
Inverso Pinasca;COM;TO;4;5.7;702;2020/05/01;001122;TO3;0.0
Inverso Pinasca;COM;TO;4;5.7;702;2020/05/02;001122;TO3;0.0
Inverso Pinasca;COM;TO;4;5.7;702;2020/05/03;001122;TO3;0.0
Inverso Pinasca;COM;TO;4;5.7;702;2020/05/05;001122;TO3;0.0
Inverso Pinasca;COM;TO;4;5.7;702;2020/05/06;001122;TO3;0.0
Inverso Pinasca;COM;TO;4;5.7;702;2020/05/07;001122;TO3;0.0
Inverso Pinasca;COM;TO;4;5.7;702;2020/05/08;001122;TO3;0.0
Inverso Pinasca;COM;TO;5;7.12;702;2020/05/09;001122;TO3;1.42
Inverso Pinasca;COM;TO;4;5.7;702;2020/05/10;001122;TO3;-1.42
Inverso Pinasca;COM;TO;5;7.12;702;2020/05/11;001122;TO3;1.42
Inverso Pinasca;COM;TO;5;7.12;702;2020/05/12;001122;TO3;0.0
Inverso Pinasca;COM;TO;5;7.12;702;2020/05/13;001122;TO3;0.0
Invorio;COM;NO;7;1.59;4394;2020/03/25;003082;NO;0.0
Invorio;COM;NO;7;1.59;4394;2020/03/26;003082;NO;0.0
Invorio;COM;NO;7;1.59;4394;2020/03/27;003082;NO;0.0
Invorio;COM;NO;7;1.59;4394;2020/03/28;003082;NO;0.0
Invorio;COM;NO;7;1.59;4394;2020/03/29;003082;NO;0.0
Invorio;COM;NO;9;2.05;4394;2020/03/30;003082;NO;0.46
Invorio;COM;NO;9;2.05;4394;2020/03/31;003082;NO;0.0
Invorio;COM;NO;9;2.05;4394;2020/04/01;003082;NO;0.0
Invorio;COM;NO;10;2.28;4394;2020/04/02;003082;NO;0.23
Invorio;COM;NO;10;2.28;4394;2020/04/03;003082;NO;0.0
Invorio;COM;NO;11;2.5;4394;2020/04/04;003082;NO;0.22
Invorio;COM;NO;11;2.5;4394;2020/04/05;003082;NO;0.0
Invorio;COM;NO;41;9.33;4394;2020/04/05;003082;NO;6.83
Invorio;COM;NO;11;2.5;4394;2020/04/06;003082;NO;-6.83
Invorio;COM;NO;12;2.73;4394;2020/04/07;003082;NO;0.23
Invorio;COM;NO;12;2.73;4394;2020/04/08;003082;NO;0.0
Invorio;COM;NO;13;2.96;4394;2020/04/09;003082;NO;0.23
Invorio;COM;NO;46;10.47;4394;2020/04/12;003082;NO;7.51
Invorio;COM;NO;46;10.47;4394;2020/04/13;003082;NO;0.0
Invorio;COM;NO;45;10.24;4394;2020/04/14;003082;NO;-0.23
Invorio;COM;NO;45;10.24;4394;2020/04/15;003082;NO;0.0
Invorio;COM;NO;45;10.24;4394;2020/04/16;003082;NO;0.0
Invorio;COM;NO;43;9.79;4394;2020/04/17;003082;NO;-0.45
Invorio;COM;NO;43;9.79;4394;2020/04/18;003082;NO;0.0
Invorio;COM;NO;43;9.79;4394;2020/04/19;003082;NO;0.0
Invorio;COM;NO;44;10.01;4394;2020/04/20;003082;NO;0.22
Invorio;COM;NO;43;9.79;4394;2020/04/21;003082;NO;-0.22
Invorio;COM;NO;43;9.79;4394;2020/04/22;003082;NO;0.0
Invorio;COM;NO;44;10.01;4394;2020/04/23;003082;NO;0.22
Invorio;COM;NO;44;10.01;4394;2020/04/24;003082;NO;0.0
Invorio;COM;NO;44;10.01;4394;2020/04/25;003082;NO;0.0
Invorio;COM;NO;44;10.01;4394;2020/04/26;003082;NO;0.0
Invorio;COM;NO;44;10.01;4394;2020/04/27;003082;NO;0.0
Invorio;COM;NO;43;9.79;4394;2020/04/28;003082;NO;-0.22
Invorio;COM;NO;43;9.79;4394;2020/04/29;003082;NO;0.0
Invorio;COM;NO;42;9.56;4394;2020/04/30;003082;NO;-0.23
Invorio;COM;NO;42;9.56;4394;2020/05/01;003082;NO;0.0
Invorio;COM;NO;42;9.56;4394;2020/05/02;003082;NO;0.0
Invorio;COM;NO;42;9.56;4394;2020/05/03;003082;NO;0.0
Invorio;COM;NO;41;9.33;4394;2020/05/05;003082;NO;-0.23
Invorio;COM;NO;40;9.1;4394;2020/05/06;003082;NO;-0.23
Invorio;COM;NO;41;9.33;4394;2020/05/07;003082;NO;0.23
Invorio;COM;NO;40;9.1;4394;2020/05/08;003082;NO;-0.23
Invorio;COM;NO;41;9.33;4394;2020/05/09;003082;NO;0.23
Invorio;COM;NO;41;9.33;4394;2020/05/10;003082;NO;0.0
Invorio;COM;NO;41;9.33;4394;2020/05/11;003082;NO;0.0
Invorio;COM;NO;39;8.88;4394;2020/05/12;003082;NO;-0.45
Invorio;COM;NO;19;4.32;4394;2020/05/13;003082;NO;-4.56
Isasca;COM;CN;0;0.0;82;2020/03/25;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/03/26;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/03/27;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/03/28;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/03/29;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/03/30;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/03/31;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/01;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/02;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/03;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/04;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/05;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/05;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/06;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/07;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/08;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/09;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/12;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/13;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/14;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/15;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/16;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/17;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/18;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/19;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/20;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/21;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/22;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/23;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/24;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/25;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/26;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/27;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/28;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/29;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/04/30;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/01;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/02;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/03;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/05;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/06;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/07;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/08;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/09;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/10;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/11;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/12;004103;CN1;0.0
Isasca;COM;CN;0;0.0;82;2020/05/13;004103;CN1;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/03/25;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/03/26;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/03/27;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/03/28;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/03/29;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/03/30;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/03/31;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/04/01;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/04/02;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/04/03;006087;AL;0.0
Isola Sant'Antonio;COM;AL;1;1.46;685;2020/04/04;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/04/05;006087;AL;1.46
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/04/05;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/06;006087;AL;1.46
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/07;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/08;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/09;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/12;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/13;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/14;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/15;006087;AL;0.0
Isola Sant'Antonio;COM;AL;5;7.3;685;2020/04/16;006087;AL;2.92
Isola Sant'Antonio;COM;AL;5;7.3;685;2020/04/17;006087;AL;0.0
Isola Sant'Antonio;COM;AL;5;7.3;685;2020/04/18;006087;AL;0.0
Isola Sant'Antonio;COM;AL;5;7.3;685;2020/04/19;006087;AL;0.0
Isola Sant'Antonio;COM;AL;4;5.84;685;2020/04/20;006087;AL;-1.46
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/21;006087;AL;-1.46
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/22;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/23;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/24;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/25;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/26;006087;AL;0.0
Isola Sant'Antonio;COM;AL;3;4.38;685;2020/04/27;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/04/28;006087;AL;-1.46
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/04/29;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/04/30;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/01;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/02;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/03;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/05;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/06;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/07;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/08;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/09;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/10;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/11;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/12;006087;AL;0.0
Isola Sant'Antonio;COM;AL;2;2.92;685;2020/05/13;006087;AL;0.0
Isola d'Asti;COM;AT;0;0.0;2030;2020/03/25;005059;AT;0.0
Isola d'Asti;COM;AT;0;0.0;2030;2020/03/26;005059;AT;0.0
Isola d'Asti;COM;AT;0;0.0;2030;2020/03/27;005059;AT;0.0
Isola d'Asti;COM;AT;0;0.0;2030;2020/03/28;005059;AT;0.0
Isola d'Asti;COM;AT;0;0.0;2030;2020/03/29;005059;AT;0.0
Isola d'Asti;COM;AT;0;0.0;2030;2020/03/30;005059;AT;0.0
Isola d'Asti;COM;AT;2;0.99;2030;2020/03/31;005059;AT;0.99
Isola d'Asti;COM;AT;2;0.99;2030;2020/04/01;005059;AT;0.0
Isola d'Asti;COM;AT;3;1.48;2030;2020/04/02;005059;AT;0.49
Isola d'Asti;COM;AT;4;1.97;2030;2020/04/03;005059;AT;0.49
Isola d'Asti;COM;AT;4;1.97;2030;2020/04/04;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/05;005059;AT;0.99
Isola d'Asti;COM;AT;4;1.97;2030;2020/04/05;005059;AT;-0.99
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/06;005059;AT;0.99
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/07;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/08;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/09;005059;AT;0.0
Isola d'Asti;COM;AT;7;3.45;2030;2020/04/12;005059;AT;0.49
Isola d'Asti;COM;AT;7;3.45;2030;2020/04/13;005059;AT;0.0
Isola d'Asti;COM;AT;7;3.45;2030;2020/04/14;005059;AT;0.0
Isola d'Asti;COM;AT;7;3.45;2030;2020/04/15;005059;AT;0.0
Isola d'Asti;COM;AT;7;3.45;2030;2020/04/16;005059;AT;0.0
Isola d'Asti;COM;AT;7;3.45;2030;2020/04/17;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/18;005059;AT;-0.49
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/19;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/20;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/21;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/22;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/04/23;005059;AT;0.0
Isola d'Asti;COM;AT;5;2.46;2030;2020/04/24;005059;AT;-0.5
Isola d'Asti;COM;AT;5;2.46;2030;2020/04/25;005059;AT;0.0
Isola d'Asti;COM;AT;5;2.46;2030;2020/04/26;005059;AT;0.0
Isola d'Asti;COM;AT;5;2.46;2030;2020/04/27;005059;AT;0.0
Isola d'Asti;COM;AT;5;2.46;2030;2020/04/28;005059;AT;0.0
Isola d'Asti;COM;AT;5;2.46;2030;2020/04/29;005059;AT;0.0
Isola d'Asti;COM;AT;5;2.46;2030;2020/04/30;005059;AT;0.0
Isola d'Asti;COM;AT;5;2.46;2030;2020/05/01;005059;AT;0.0
Isola d'Asti;COM;AT;5;2.46;2030;2020/05/02;005059;AT;0.0
Isola d'Asti;COM;AT;4;1.97;2030;2020/05/03;005059;AT;-0.49
Isola d'Asti;COM;AT;4;1.97;2030;2020/05/05;005059;AT;0.0
Isola d'Asti;COM;AT;4;1.97;2030;2020/05/06;005059;AT;0.0
Isola d'Asti;COM;AT;4;1.97;2030;2020/05/07;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/05/08;005059;AT;0.99
Isola d'Asti;COM;AT;6;2.96;2030;2020/05/09;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/05/10;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/05/11;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/05/12;005059;AT;0.0
Isola d'Asti;COM;AT;6;2.96;2030;2020/05/13;005059;AT;0.0
Isolabella;COM;TO;0;0.0;383;2020/03/25;001123;TO5;0.0
Isolabella;COM;TO;0;0.0;383;2020/03/26;001123;TO5;0.0
Isolabella;COM;TO;0;0.0;383;2020/03/27;001123;TO5;0.0
Isolabella;COM;TO;0;0.0;383;2020/03/28;001123;TO5;0.0
Isolabella;COM;TO;0;0.0;383;2020/03/29;001123;TO5;0.0
Isolabella;COM;TO;0;0.0;383;2020/03/30;001123;TO5;0.0
Isolabella;COM;TO;0;0.0;383;2020/03/31;001123;TO5;0.0
Isolabella;COM;TO;0;0.0;383;2020/04/01;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/02;001123;TO5;2.61
Isolabella;COM;TO;1;2.61;383;2020/04/03;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/04;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/05;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/05;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/06;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/07;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/08;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/09;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/12;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/13;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/14;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/15;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/16;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/17;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/18;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/19;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/20;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/21;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/22;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/23;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/24;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/25;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/26;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/27;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/28;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/29;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/04/30;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/01;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/02;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/03;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/05;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/06;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/07;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/08;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/09;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/10;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/11;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/12;001123;TO5;0.0
Isolabella;COM;TO;1;2.61;383;2020/05/13;001123;TO5;0.0
Issiglio;COM;TO;0;0.0;387;2020/03/25;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/03/26;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/03/27;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/03/28;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/03/29;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/03/30;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/03/31;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/01;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/02;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/03;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/04;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/05;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/04/05;001124;TO4;2.58
Issiglio;COM;TO;0;0.0;387;2020/04/06;001124;TO4;-2.58
Issiglio;COM;TO;0;0.0;387;2020/04/07;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/08;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/09;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/12;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/13;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/14;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/15;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/16;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/17;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/18;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/19;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/20;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/21;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/22;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/23;001124;TO4;0.0
Issiglio;COM;TO;0;0.0;387;2020/04/24;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/04/25;001124;TO4;2.58
Issiglio;COM;TO;1;2.58;387;2020/04/26;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/04/27;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/04/28;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/04/29;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/04/30;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/01;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/02;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/03;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/05;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/06;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/07;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/08;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/09;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/10;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/11;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/12;001124;TO4;0.0
Issiglio;COM;TO;1;2.58;387;2020/05/13;001124;TO4;0.0
Ivrea;COM;TO;13;0.55;23442;2020/03/25;001125;TO4;0.0
Ivrea;COM;TO;16;0.68;23442;2020/03/26;001125;TO4;0.13
Ivrea;COM;TO;16;0.68;23442;2020/03/27;001125;TO4;0.0
Ivrea;COM;TO;17;0.73;23442;2020/03/28;001125;TO4;0.05
Ivrea;COM;TO;18;0.77;23442;2020/03/29;001125;TO4;0.04
Ivrea;COM;TO;18;0.77;23442;2020/03/30;001125;TO4;0.0
Ivrea;COM;TO;18;0.77;23442;2020/03/31;001125;TO4;0.0
Ivrea;COM;TO;18;0.77;23442;2020/04/01;001125;TO4;0.0
Ivrea;COM;TO;23;0.98;23442;2020/04/02;001125;TO4;0.21
Ivrea;COM;TO;30;1.28;23442;2020/04/03;001125;TO4;0.3
Ivrea;COM;TO;33;1.41;23442;2020/04/04;001125;TO4;0.13
Ivrea;COM;TO;35;1.49;23442;2020/04/05;001125;TO4;0.08
Ivrea;COM;TO;48;2.05;23442;2020/04/05;001125;TO4;0.56
Ivrea;COM;TO;36;1.54;23442;2020/04/06;001125;TO4;-0.51
Ivrea;COM;TO;38;1.62;23442;2020/04/07;001125;TO4;0.08
Ivrea;COM;TO;40;1.71;23442;2020/04/08;001125;TO4;0.09
Ivrea;COM;TO;41;1.75;23442;2020/04/09;001125;TO4;0.04
Ivrea;COM;TO;38;1.62;23442;2020/04/12;001125;TO4;-0.13
Ivrea;COM;TO;37;1.58;23442;2020/04/13;001125;TO4;-0.04
Ivrea;COM;TO;38;1.62;23442;2020/04/14;001125;TO4;0.04
Ivrea;COM;TO;36;1.54;23442;2020/04/15;001125;TO4;-0.08
Ivrea;COM;TO;35;1.49;23442;2020/04/16;001125;TO4;-0.05
Ivrea;COM;TO;35;1.49;23442;2020/04/17;001125;TO4;0.0
Ivrea;COM;TO;33;1.41;23442;2020/04/18;001125;TO4;-0.08
Ivrea;COM;TO;34;1.45;23442;2020/04/19;001125;TO4;0.04
Ivrea;COM;TO;34;1.45;23442;2020/04/20;001125;TO4;0.0
Ivrea;COM;TO;34;1.45;23442;2020/04/21;001125;TO4;0.0
Ivrea;COM;TO;32;1.37;23442;2020/04/22;001125;TO4;-0.08
Ivrea;COM;TO;57;2.43;23442;2020/04/23;001125;TO4;1.06
Ivrea;COM;TO;55;2.35;23442;2020/04/24;001125;TO4;-0.08
Ivrea;COM;TO;53;2.26;23442;2020/04/25;001125;TO4;-0.09
Ivrea;COM;TO;50;2.13;23442;2020/04/26;001125;TO4;-0.13
Ivrea;COM;TO;50;2.13;23442;2020/04/27;001125;TO4;0.0
Ivrea;COM;TO;50;2.13;23442;2020/04/28;001125;TO4;0.0
Ivrea;COM;TO;49;2.09;23442;2020/04/29;001125;TO4;-0.04
Ivrea;COM;TO;48;2.05;23442;2020/04/30;001125;TO4;-0.04
Ivrea;COM;TO;48;2.05;23442;2020/05/01;001125;TO4;0.0
Ivrea;COM;TO;47;2.0;23442;2020/05/02;001125;TO4;-0.05
Ivrea;COM;TO;48;2.05;23442;2020/05/03;001125;TO4;0.05
Ivrea;COM;TO;47;2.0;23442;2020/05/05;001125;TO4;-0.05
Ivrea;COM;TO;44;1.88;23442;2020/05/06;001125;TO4;-0.12
Ivrea;COM;TO;45;1.92;23442;2020/05/07;001125;TO4;0.04
Ivrea;COM;TO;44;1.88;23442;2020/05/08;001125;TO4;-0.04
Ivrea;COM;TO;45;1.92;23442;2020/05/09;001125;TO4;0.04
Ivrea;COM;TO;47;2.0;23442;2020/05/10;001125;TO4;0.08
Ivrea;COM;TO;47;2.0;23442;2020/05/11;001125;TO4;0.0
Ivrea;COM;TO;47;2.0;23442;2020/05/12;001125;TO4;0.0
Ivrea;COM;TO;36;1.54;23442;2020/05/13;001125;TO4;-0.46
La Cassa;COM;TO;4;2.22;1803;2020/03/25;001126;TO3;0.0
La Cassa;COM;TO;4;2.22;1803;2020/03/26;001126;TO3;0.0
La Cassa;COM;TO;4;2.22;1803;2020/03/27;001126;TO3;0.0
La Cassa;COM;TO;4;2.22;1803;2020/03/28;001126;TO3;0.0
La Cassa;COM;TO;4;2.22;1803;2020/03/29;001126;TO3;0.0
