Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Villarbasse;001302;-1;7;2.0299999713897705;2020/05/08
Villar Dora;001303;-1;5;1.7300000190734863;2020/05/08
Villareggia;001304;-1;4;3.7899999618530273;2020/05/08
Villar Focchiardo;001305;-1;5;2.5399999618530273;2020/05/08
Villar Pellice;001306;-1;3;2.809999942779541;2020/05/08
Villar Perosa;001307;-1;7;1.7300000190734863;2020/05/08
Villastellone;001308;-1;45;9.65999984741211;2020/05/08
Vinovo;001309;-1;54;3.569999933242798;2020/05/08
Virle Piemonte;001310;-1;4;3.4100000858306885;2020/05/08
Vische;001311;-1;2;1.5800000429153442;2020/05/08
Vistrorio;001312;-1;1;1.8799999952316284;2020/05/08
Viù;001313;-1;2;1.9700000286102295;2020/05/08
Volpiano;001314;-1;148;9.579999923706055;2020/05/08
Volvera;001315;-1;26;3.009999990463257;2020/05/08
Mappano;001316;-1;19;2.5899999141693115;2020/05/08
Val di Chy;001317;-1;2;1.559999942779541;2020/05/08
Valchiusa;001318;-1;29;28.100000381469727;2020/05/08
Alagna Valsesia;002002;-1;2;2.819999933242798;2020/05/08
Albano Vercellese;002003;-1;5;15.579999923706055;2020/05/08
Alice Castello;002004;-1;24;9.300000190734863;2020/05/08
Arborio;002006;-1;3;3.4800000190734863;2020/05/08
Asigliano Vercellese;002007;-1;1;0.6899999976158142;2020/05/08
Balmuccia;002008;-1;0;0;2020/05/08
Balocco;002009;-1;0;0;2020/05/08
Bianzè;002011;-1;5;2.609999895095825;2020/05/08
Boccioleto;002014;-1;0;0;2020/05/08
Borgo d'Ale;002015;-1;6;2.559999942779541;2020/05/08
Borgosesia;002016;-1;29;2.309999942779541;2020/05/08
Borgo Vercelli;002017;-1;29;12.890000343322754;2020/05/08
Buronzo;002021;-1;2;2.319999933242798;2020/05/08
Campertogno;002025;-1;0;0;2020/05/08
Carcoforo;002029;-1;0;0;2020/05/08
Caresana;002030;-1;4;3.7799999713897705;2020/05/08
Caresanablot;002031;-1;7;6.230000019073486;2020/05/08
Carisio;002032;-1;4;4.960000038146973;2020/05/08
Casanova Elvo;002033;-1;1;4.480000019073486;2020/05/08
San Giacomo Vercellese;002035;-1;0;0;2020/05/08
Cervatto;002041;-1;0;0;2020/05/08
Cigliano;002042;-1;34;7.679999828338623;2020/05/08
Civiasco;002043;-1;0;0;2020/05/08
Collobiano;002045;-1;1;11.359999656677246;2020/05/08
Costanzana;002047;-1;24;31.700000762939453;2020/05/08
Cravagliana;002048;-1;0;0;2020/05/08
Crescentino;002049;-1;68;8.729999542236328;2020/05/08
Crova;002052;-1;2;4.869999885559082;2020/05/08
Desana;002054;-1;16;15.039999961853027;2020/05/08
Fobello;002057;-1;0;0;2020/05/08
Fontanetto Po;002058;-1;0;0;2020/05/08
Formigliana;002059;-1;1;1.9800000190734863;2020/05/08
Gattinara;002061;-1;20;2.559999942779541;2020/05/08
Ghislarengo;002062;-1;4;4.670000076293945;2020/05/08
Greggio;002065;-1;4;11.460000038146973;2020/05/08
Guardabosone;002066;-1;1;2.9600000381469727;2020/05/08
Lamporo;002067;-1;1;1.9700000286102295;2020/05/08
Lenta;002068;-1;2;2.4000000953674316;2020/05/08
Lignana;002070;-1;1;1.7999999523162842;2020/05/08
Livorno Ferraris;002071;-1;9;2.0799999237060547;2020/05/08
Lozzolo;002072;-1;12;14.5600004196167;2020/05/08
Mollia;002078;-1;0;0;2020/05/08
Moncrivello;002079;-1;10;7.170000076293945;2020/05/08
Motta de' Conti;002082;-1;2;2.619999885559082;2020/05/08
Olcenengo;002088;-1;7;8.949999809265137;2020/05/08
Oldenico;002089;-1;0;0;2020/05/08
Palazzolo Vercellese;002090;-1;1;0.8399999737739563;2020/05/08
Pertengo;002091;-1;2;6.760000228881836;2020/05/08
Pezzana;002093;-1;6;4.639999866485596;2020/05/08
Pila;002096;-1;0;0;2020/05/08
Piode;002097;-1;0;0;2020/05/08
Postua;002102;-1;0;0;2020/05/08
Prarolo;002104;-1;1;1.3799999952316284;2020/05/08
Quarona;002107;-1;6;1.5;2020/05/08
Quinto Vercellese;002108;-1;2;5.010000228881836;2020/05/08
Rassa;002110;-1;0;0;2020/05/08
Rimella;002113;-1;0;0;2020/05/08
Rive;002115;-1;0;0;2020/05/08
Roasio;002116;-1;9;3.8499999046325684;2020/05/08
Ronsecco;002118;-1;2;3.5299999713897705;2020/05/08
Rossa;002121;-1;1;5.619999885559082;2020/05/08
Rovasenda;002122;-1;2;2.1500000953674316;2020/05/08
Salasco;002126;-1;0;0;2020/05/08
Sali Vercellese;002127;-1;0;0;2020/05/08
Saluggia;002128;-1;4;1.0199999809265137;2020/05/08
San Germano Vercellese;002131;-1;2;1.2999999523162842;2020/05/08
Santhià;002133;-1;24;2.8299999237060547;2020/05/08
Scopa;002134;-1;0;0;2020/05/08
Scopello;002135;-1;1;2.759999990463257;2020/05/08
Serravalle Sesia;002137;-1;5;1.0199999809265137;2020/05/08
Stroppiana;002142;-1;2;1.6799999475479126;2020/05/08
Tricerro;002147;-1;2;2.880000114440918;2020/05/08
Trino;002148;-1;18;2.559999942779541;2020/05/08
Tronzano Vercellese;002150;-1;6;1.7400000095367432;2020/05/08
Valduggia;002152;-1;6;3.059999942779541;2020/05/08
Varallo;002156;-1;11;1.5399999618530273;2020/05/08
Vercelli;002158;-1;206;4.46999979019165;2020/05/08
Villarboit;002163;-1;1;2.3399999141693115;2020/05/08
Villata;002164;-1;7;4.480000019073486;2020/05/08
Vocca;002166;-1;0;0;2020/05/08
Alto Sermenza;002170;-1;0;0;2020/05/08
Cellio con Breia;002171;-1;0;0;2020/05/08
Agrate Conturbia;003001;-1;1;0.6499999761581421;2020/05/08
Ameno;003002;-1;3;3.1500000953674316;2020/05/08
Armeno;003006;-1;1;0.46000000834465027;2020/05/08
Arona;003008;-1;33;2.369999885559082;2020/05/08
Barengo;003012;-1;1;1.2699999809265137;2020/05/08
Bellinzago Novarese;003016;-1;27;2.819999933242798;2020/05/08
Biandrate;003018;-1;13;9.979999542236328;2020/05/08
Boca;003019;-1;3;2.5;2020/05/08
Bogogno;003021;-1;3;2.3499999046325684;2020/05/08
Bolzano Novarese;003022;-1;2;1.6699999570846558;2020/05/08
Borgolavezzaro;003023;-1;72;35.470001220703125;2020/05/08
Borgomanero;003024;-1;124;5.71999979019165;2020/05/08
Borgo Ticino;003025;-1;9;1.7400000095367432;2020/05/08
Briga Novarese;003026;-1;2;0.7099999785423279;2020/05/08
